decision_id,timestamp,actor_type,actor_id,entity_type,entity_id,event_sequence,journey_type,journey_instance_id,journey_state
1276,2022-04-02 19:40:46,customer,CUST_000204,,,1707,shopping,inst_00222,browsing
1279,2022-04-02 19:43:46,customer,CUST_000204,,,1710,shopping,inst_00222,browsing
1282,2022-04-02 19:46:46,customer,CUST_000204,,,1713,shopping,inst_00222,browsing
1285,2022-04-02 19:49:46,customer,CUST_000204,,,1716,shopping,inst_00222,browsing
1289,2022-04-02 12:11:21,customer,CUST_000206,,,1720,shopping,inst_00224,browsing
1292,2022-04-02 12:20:21,customer,CUST_000206,,,1723,shopping,inst_00224,considering
1296,2022-04-02 12:30:56,customer,CUST_000206,,,1727,shopping,inst_00224,checkout
1298,2022-04-02 12:33:11,customer,CUST_000206,,,1730,shopping,inst_00224,purchased
1302,2022-04-02 18:16:40,customer,CUST_000207,,,1734,shopping,inst_00225,browsing
1303,2022-04-02 18:31:27,customer,CUST_000207,,,1735,shopping,inst_00225,considering
1307,2022-04-02 10:50:44,customer,CUST_000208,,,1739,shopping,inst_00226,considering
1312,2022-04-02 12:16:46,customer,CUST_000209,,,1744,shopping,inst_00227,browsing
1316,2022-04-02 10:15:53,customer,CUST_000210,,,1748,shopping,inst_00228,browsing
1331,2022-04-03 11:24:43,customer,CUST_000072,,,1768,shopping,inst_00238,considering
1337,2022-04-03 20:23:26,customer,CUST_000122,,,1774,shopping,inst_00239,browsing
1340,2022-04-03 20:29:32,customer,CUST_000122,,,1777,shopping,inst_00239,considering
1345,2022-04-03 20:10:21,customer,CUST_000139,,,1782,shopping,inst_00241,browsing
1351,2022-04-03 18:23:51,customer,CUST_000211,,,1788,shopping,inst_00232,browsing
1353,2022-04-03 18:26:51,customer,CUST_000211,,,1790,shopping,inst_00232,browsing
1356,2022-04-03 18:29:51,customer,CUST_000211,,,1793,shopping,inst_00232,browsing
1359,2022-04-03 18:32:51,customer,CUST_000211,,,1796,shopping,inst_00232,browsing
1361,2022-04-03 18:35:51,customer,CUST_000211,,,1798,shopping,inst_00232,browsing
1366,2022-04-03 09:37:57,customer,CUST_000212,,,1803,shopping,inst_00233,browsing
1384,2022-04-04 06:29:15,customer,CUST_000122,,,1827,shopping,inst_00250,browsing
1389,2022-04-04 10:46:32,customer,CUST_000216,,,1832,shopping,inst_00243,browsing
1394,2022-04-04 22:02:44,customer,CUST_000217,,,1837,shopping,inst_00244,browsing
1398,2022-04-04 06:34:29,customer,CUST_000219,,,1841,shopping,inst_00246,browsing
1401,2022-04-04 19:36:53,customer,CUST_000220,,,1844,shopping,inst_00247,browsing
1402,2022-04-04 19:39:53,customer,CUST_000220,,,1845,shopping,inst_00247,browsing
1405,2022-04-04 19:42:53,customer,CUST_000220,,,1848,shopping,inst_00247,browsing
1407,2022-04-04 19:46:19,customer,CUST_000220,,,1850,shopping,inst_00247,browsing
1410,2022-04-04 18:11:42,customer,CUST_000221,,,1853,shopping,inst_00248,browsing
1426,2022-04-05 15:51:54,customer,CUST_000009,,,1881,shopping,inst_00264,browsing
1428,2022-04-05 15:54:54,customer,CUST_000009,,,1883,shopping,inst_00264,browsing
1431,2022-04-05 13:04:30,customer,CUST_000072,,,1886,shopping,inst_00265,browsing
1434,2022-04-05 09:45:43,customer,CUST_000222,,,1889,shopping,inst_00252,browsing
1438,2022-04-05 18:02:19,customer,CUST_000223,,,1893,shopping,inst_00253,considering
1446,2022-04-05 19:47:41,customer,CUST_000226,,,1901,shopping,inst_00256,browsing
1452,2022-04-05 07:52:07,customer,CUST_000228,,,1907,shopping,inst_00258,browsing
1456,2022-04-05 19:02:29,customer,CUST_000229,,,1911,shopping,inst_00259,browsing
1460,2022-04-05 21:36:21,customer,CUST_000230,,,1915,shopping,inst_00260,considering
1463,2022-04-05 19:34:56,customer,CUST_000231,,,1918,shopping,inst_00261,browsing
1465,2022-04-05 19:39:28,customer,CUST_000231,,,1920,shopping,inst_00261,browsing
1468,2022-04-05 19:42:28,customer,CUST_000231,,,1923,shopping,inst_00261,browsing
1470,2022-04-05 19:47:15,customer,CUST_000231,,,1925,shopping,inst_00261,considering
1472,2022-04-05 19:52:15,customer,CUST_000231,,,1927,shopping,inst_00261,checkout
1476,2022-04-05 19:54:15,customer,CUST_000231,,,1932,shopping,inst_00261,purchased
1479,2022-04-05 16:14:14,customer,CUST_000232,,,1935,shopping,inst_00262,browsing
1482,2022-04-05 16:17:14,customer,CUST_000232,,,1938,shopping,inst_00262,browsing
1485,2022-04-05 16:00:27,customer,CUST_000233,,,1941,shopping,inst_00263,browsing
1496,2022-04-06 20:13:08,customer,CUST_000072,,,1954,shopping,inst_00269,browsing
1500,2022-04-06 18:46:09,customer,CUST_000122,,,1958,shopping,inst_00270,browsing
1503,2022-04-06 18:49:09,customer,CUST_000122,,,1961,shopping,inst_00270,browsing
1505,2022-04-06 18:52:09,customer,CUST_000122,,,1963,shopping,inst_00270,browsing
1511,2022-04-06 20:35:25,customer,CUST_000234,,,1969,shopping,inst_00266,browsing
1512,2022-04-06 20:38:25,customer,CUST_000234,,,1970,shopping,inst_00266,browsing
1514,2022-04-06 20:41:25,customer,CUST_000234,,,1972,shopping,inst_00266,browsing
1515,2022-04-06 20:45:04,customer,CUST_000234,,,1973,shopping,inst_00266,browsing
1517,2022-04-06 22:26:44,customer,CUST_000235,,,1975,shopping,inst_00267,browsing
1519,2022-04-06 22:29:44,customer,CUST_000235,,,1977,shopping,inst_00267,browsing
1520,2022-04-06 22:32:44,customer,CUST_000235,,,1978,shopping,inst_00267,browsing
1523,2022-04-06 22:55:28,customer,CUST_000235,,,1981,shopping,inst_00267,considering
1536,2022-04-07 18:19:14,customer,CUST_000134,,,2001,shopping,inst_00280,browsing
1540,2022-04-07 10:04:40,customer,CUST_000236,,,2005,shopping,inst_00272,considering
1542,2022-04-07 10:09:40,customer,CUST_000236,,,2007,shopping,inst_00272,checkout
1543,2022-04-07 10:14:02,customer,CUST_000236,,,2008,shopping,inst_00272,purchased
1545,2022-04-07 09:14:28,customer,CUST_000237,,,2010,shopping,inst_00273,browsing
1546,2022-04-07 09:17:28,customer,CUST_000237,,,2011,shopping,inst_00273,considering
1548,2022-04-07 09:22:28,customer,CUST_000237,,,2013,shopping,inst_00273,checkout
1552,2022-04-07 06:13:58,customer,CUST_000238,,,2017,shopping,inst_00274,browsing
1555,2022-04-07 06:16:58,customer,CUST_000238,,,2020,shopping,inst_00274,browsing
1558,2022-04-07 06:19:58,customer,CUST_000238,,,2023,shopping,inst_00274,browsing
1560,2022-04-07 06:22:58,customer,CUST_000238,,,2025,shopping,inst_00274,browsing
1561,2022-04-07 06:29:16,customer,CUST_000238,,,2026,shopping,inst_00274,considering
1565,2022-04-07 08:20:21,customer,CUST_000239,,,2030,shopping,inst_00275,browsing
1568,2022-04-07 08:23:21,customer,CUST_000239,,,2033,shopping,inst_00275,browsing
1570,2022-04-07 08:26:21,customer,CUST_000239,,,2035,shopping,inst_00275,browsing
1574,2022-04-07 17:59:08,customer,CUST_000240,,,2039,shopping,inst_00276,browsing
1577,2022-04-07 18:04:11,customer,CUST_000240,,,2042,shopping,inst_00276,browsing
1581,2022-04-07 14:25:54,customer,CUST_000241,,,2046,shopping,inst_00277,browsing
1582,2022-04-07 14:29:05,customer,CUST_000241,,,2047,shopping,inst_00277,considering
1586,2022-04-07 18:40:29,customer,CUST_000242,,,2051,shopping,inst_00278,considering
1590,2022-04-07 18:49:32,customer,CUST_000242,,,2055,shopping,inst_00278,checkout
1592,2022-04-07 19:16:11,customer,CUST_000242,,,2057,shopping,inst_00278,purchased
1611,2022-04-08 17:26:45,customer,CUST_000244,,,2086,shopping,inst_00282,considering
1614,2022-04-08 11:55:58,customer,CUST_000245,,,2089,shopping,inst_00283,browsing
1616,2022-04-08 11:58:58,customer,CUST_000245,,,2091,shopping,inst_00283,browsing
1618,2022-04-08 12:25:33,customer,CUST_000245,,,2093,shopping,inst_00283,considering
1623,2022-04-08 14:50:56,customer,CUST_000246,,,2098,shopping,inst_00284,considering
1627,2022-04-08 19:19:37,customer,CUST_000247,,,2102,shopping,inst_00285,considering
1632,2022-04-08 20:19:57,customer,CUST_000248,,,2107,shopping,inst_00286,browsing
1635,2022-04-08 20:36:57,customer,CUST_000248,,,2110,shopping,inst_00286,considering
1636,2022-04-08 20:48:23,customer,CUST_000248,,,2111,shopping,inst_00286,checkout
1642,2022-04-08 11:24:27,customer,CUST_000249,,,2118,shopping,inst_00287,browsing
1644,2022-04-08 11:27:27,customer,CUST_000249,,,2120,shopping,inst_00287,considering
1646,2022-04-08 08:28:23,customer,CUST_000250,,,2122,shopping,inst_00288,browsing
1650,2022-04-08 11:55:40,customer,CUST_000251,,,2126,shopping,inst_00289,browsing
1653,2022-04-08 11:58:40,customer,CUST_000251,,,2129,shopping,inst_00289,browsing
1656,2022-04-09 06:00:45,customer,CUST_000252,,,2132,shopping,inst_00290,browsing
1658,2022-04-09 06:03:45,customer,CUST_000252,,,2134,shopping,inst_00290,browsing
1661,2022-04-09 06:19:06,customer,CUST_000252,,,2137,shopping,inst_00290,considering
1671,2022-04-09 21:46:22,customer,CUST_000009,,,2150,shopping,inst_00296,browsing
1673,2022-04-09 21:49:22,customer,CUST_000009,,,2152,shopping,inst_00296,browsing
1677,2022-04-09 09:40:36,customer,CUST_000072,,,2156,shopping,inst_00297,browsing
1679,2022-04-09 09:43:36,customer,CUST_000072,,,2158,shopping,inst_00297,browsing
1682,2022-04-09 09:46:36,customer,CUST_000072,,,2161,shopping,inst_00297,browsing
1683,2022-04-09 09:49:36,customer,CUST_000072,,,2162,shopping,inst_00297,browsing
1685,2022-04-09 09:54:05,customer,CUST_000134,,,2164,shopping,inst_00298,browsing
1688,2022-04-09 09:57:05,customer,CUST_000134,,,2167,shopping,inst_00298,considering
1691,2022-04-09 18:49:56,customer,CUST_000192,,,2170,shopping,inst_00299,browsing
1693,2022-04-09 18:52:56,customer,CUST_000192,,,2172,shopping,inst_00299,browsing
1696,2022-04-09 19:00:35,customer,CUST_000192,,,2175,shopping,inst_00299,considering
1699,2022-04-09 19:06:39,customer,CUST_000192,,,2178,shopping,inst_00299,checkout
1704,2022-04-09 19:08:39,customer,CUST_000192,,,2184,shopping,inst_00299,purchased
1707,2022-04-09 06:11:54,customer,CUST_000253,,,2187,shopping,inst_00293,browsing
1709,2022-04-09 06:14:54,customer,CUST_000253,,,2189,shopping,inst_00293,browsing
1711,2022-04-09 06:17:54,customer,CUST_000253,,,2191,shopping,inst_00293,browsing
1713,2022-04-09 06:20:54,customer,CUST_000253,,,2193,shopping,inst_00293,browsing
1716,2022-04-09 19:00:59,customer,CUST_000255,,,2196,shopping,inst_00295,considering
1725,2022-04-10 16:00:21,customer,CUST_000009,,,2209,shopping,inst_00304,considering
1731,2022-04-10 17:12:28,customer,CUST_000044,,,2215,shopping,inst_00305,browsing
1737,2022-04-10 13:23:42,customer,CUST_000256,,,2221,shopping,inst_00300,browsing
1739,2022-04-10 13:32:47,customer,CUST_000256,,,2223,shopping,inst_00300,considering
1745,2022-04-10 15:21:55,customer,CUST_000258,,,2229,shopping,inst_00302,considering
1749,2022-04-10 18:56:27,customer,CUST_000259,,,2233,shopping,inst_00303,browsing
1751,2022-04-10 18:59:27,customer,CUST_000259,,,2235,shopping,inst_00303,browsing
1763,2022-04-11 12:21:48,customer,CUST_000044,,,2252,shopping,inst_00312,browsing
1764,2022-04-11 12:24:48,customer,CUST_000044,,,2253,shopping,inst_00312,browsing
1766,2022-04-11 12:27:48,customer,CUST_000044,,,2255,shopping,inst_00312,considering
1772,2022-04-11 19:37:42,customer,CUST_000139,,,2261,shopping,inst_00314,browsing
1775,2022-04-11 19:43:22,customer,CUST_000139,,,2264,shopping,inst_00314,considering
1777,2022-04-11 19:48:22,customer,CUST_000139,,,2266,shopping,inst_00314,checkout
1781,2022-04-11 20:22:42,customer,CUST_000260,,,2271,shopping,inst_00307,browsing
1786,2022-04-11 12:05:18,customer,CUST_000263,,,2276,shopping,inst_00310,browsing
1788,2022-04-11 12:08:18,customer,CUST_000263,,,2278,shopping,inst_00310,browsing
1790,2022-04-11 12:11:18,customer,CUST_000263,,,2280,shopping,inst_00310,considering
1792,2022-04-11 12:09:51,customer,CUST_000264,,,2282,shopping,inst_00311,browsing
1793,2022-04-11 12:15:18,customer,CUST_000264,,,2283,shopping,inst_00311,considering
1802,2022-04-12 20:10:43,customer,CUST_000122,,,2298,shopping,inst_00321,browsing
1804,2022-04-12 20:17:17,customer,CUST_000122,,,2300,shopping,inst_00321,considering
1810,2022-04-12 14:02:10,customer,CUST_000266,,,2306,shopping,inst_00316,browsing
1812,2022-04-12 14:05:10,customer,CUST_000266,,,2308,shopping,inst_00316,browsing
1815,2022-04-12 14:12:05,customer,CUST_000266,,,2311,shopping,inst_00316,considering
1816,2022-04-12 14:19:53,customer,CUST_000266,,,2312,shopping,inst_00316,checkout
1822,2022-04-12 11:13:33,customer,CUST_000267,,,2319,shopping,inst_00317,browsing
1824,2022-04-12 11:16:33,customer,CUST_000267,,,2321,shopping,inst_00317,browsing
1827,2022-04-12 11:19:33,customer,CUST_000267,,,2324,shopping,inst_00317,browsing
1829,2022-04-12 09:53:39,customer,CUST_000268,,,2326,shopping,inst_00318,browsing
1836,2022-04-12 18:46:26,customer,CUST_000270,,,2333,shopping,inst_00320,browsing
1838,2022-04-12 18:49:26,customer,CUST_000270,,,2335,shopping,inst_00320,browsing
1841,2022-04-12 18:52:26,customer,CUST_000270,,,2338,shopping,inst_00320,browsing
1843,2022-04-12 18:55:26,customer,CUST_000270,,,2340,shopping,inst_00320,considering
1866,2022-04-13 10:10:19,customer,CUST_000274,,,2369,shopping,inst_00326,browsing
1869,2022-04-13 10:13:19,customer,CUST_000274,,,2372,shopping,inst_00326,browsing
1871,2022-04-13 10:17:54,customer,CUST_000274,,,2374,shopping,inst_00326,browsing
1872,2022-04-13 10:20:54,customer,CUST_000274,,,2375,shopping,inst_00326,considering
1878,2022-04-13 09:17:23,customer,CUST_000275,,,2381,shopping,inst_00327,browsing
1890,2022-04-14 07:29:30,customer,CUST_000122,,,2400,shopping,inst_00340,browsing
1895,2022-04-14 16:16:10,customer,CUST_000277,,,2405,shopping,inst_00333,considering
1898,2022-04-14 16:28:52,customer,CUST_000277,,,2408,shopping,inst_00333,checkout
1900,2022-04-14 16:30:52,customer,CUST_000277,,,2411,shopping,inst_00333,purchased
1903,2022-04-14 20:19:22,customer,CUST_000278,,,2414,shopping,inst_00334,browsing
1906,2022-04-14 20:22:22,customer,CUST_000278,,,2417,shopping,inst_00334,browsing
1911,2022-04-14 19:40:37,customer,CUST_000279,,,2422,shopping,inst_00335,browsing
1914,2022-04-14 10:52:38,customer,CUST_000280,,,2425,shopping,inst_00336,browsing
1916,2022-04-14 10:55:38,customer,CUST_000280,,,2427,shopping,inst_00336,browsing
1921,2022-04-14 17:07:07,customer,CUST_000281,,,2432,shopping,inst_00337,browsing
1924,2022-04-14 17:17:09,customer,CUST_000281,,,2435,shopping,inst_00337,browsing
1927,2022-04-14 17:20:56,customer,CUST_000281,,,2438,shopping,inst_00337,considering
1929,2022-04-14 17:30:04,customer,CUST_000281,,,2440,shopping,inst_00337,checkout
1935,2022-04-14 08:26:50,customer,CUST_000282,,,2447,shopping,inst_00338,browsing
1937,2022-04-14 09:05:18,customer,CUST_000282,,,2449,shopping,inst_00338,considering
1940,2022-04-14 11:20:59,customer,CUST_000283,,,2452,shopping,inst_00339,considering
1944,2022-04-14 11:26:03,customer,CUST_000283,,,2456,shopping,inst_00339,checkout
1946,2022-04-14 11:28:03,customer,CUST_000283,,,2459,shopping,inst_00339,purchased
1956,2022-04-15 14:49:16,customer,CUST_000044,,,2472,shopping,inst_00344,considering
1962,2022-04-15 18:12:01,customer,CUST_000053,,,2478,shopping,inst_00345,considering
1964,2022-04-15 18:19:55,customer,CUST_000053,,,2480,shopping,inst_00345,checkout
1967,2022-04-15 11:54:42,customer,CUST_000139,,,2484,shopping,inst_00346,browsing
1970,2022-04-15 09:10:42,customer,CUST_000147,,,2487,shopping,inst_00347,browsing
1975,2022-04-15 20:52:22,customer,CUST_000285,,,2492,shopping,inst_00342,browsing
1978,2022-04-15 20:57:55,customer,CUST_000285,,,2495,shopping,inst_00342,considering
1982,2022-04-15 21:06:25,customer,CUST_000285,,,2499,shopping,inst_00342,checkout
1985,2022-04-15 21:15:19,customer,CUST_000285,,,2503,shopping,inst_00342,purchased
1988,2022-04-15 21:42:56,customer,CUST_000286,,,2506,shopping,inst_00343,browsing
1991,2022-04-15 21:45:56,customer,CUST_000286,,,2509,shopping,inst_00343,browsing
1993,2022-04-15 21:48:56,customer,CUST_000286,,,2511,shopping,inst_00343,considering
2008,2022-04-16 21:19:36,customer,CUST_000009,,,2534,shopping,inst_00356,considering
2009,2022-04-16 21:28:01,customer,CUST_000009,,,2535,shopping,inst_00356,checkout
2011,2022-04-16 21:30:01,customer,CUST_000009,,,2537,shopping,inst_00356,purchased
2015,2022-04-16 11:30:32,customer,CUST_000139,,,2541,shopping,inst_00357,browsing
2017,2022-04-16 20:27:35,customer,CUST_000147,,,2543,shopping,inst_00358,browsing
2021,2022-04-16 20:32:20,customer,CUST_000206,,,2547,shopping,inst_00359,browsing
2023,2022-04-16 20:35:20,customer,CUST_000206,,,2549,shopping,inst_00359,browsing
2026,2022-04-16 15:37:16,customer,CUST_000231,,,2552,shopping,inst_00360,considering
2028,2022-04-16 14:04:33,customer,CUST_000287,,,2554,shopping,inst_00348,considering
2030,2022-04-16 22:30:58,customer,CUST_000288,,,2556,shopping,inst_00349,browsing
2032,2022-04-16 22:33:58,customer,CUST_000288,,,2558,shopping,inst_00349,considering
2035,2022-04-16 22:38:58,customer,CUST_000288,,,2561,shopping,inst_00349,checkout
2039,2022-04-16 21:05:24,customer,CUST_000289,,,2565,shopping,inst_00350,browsing
2041,2022-04-16 21:10:23,customer,CUST_000289,,,2567,shopping,inst_00350,considering
2043,2022-04-16 21:51:12,customer,CUST_000289,,,2569,shopping,inst_00350,checkout
2044,2022-04-16 21:57:34,customer,CUST_000289,,,2570,shopping,inst_00350,purchased
2047,2022-04-16 20:50:31,customer,CUST_000290,,,2573,shopping,inst_00351,browsing
2050,2022-04-16 20:56:36,customer,CUST_000290,,,2576,shopping,inst_00351,considering
2056,2022-04-16 18:53:42,customer,CUST_000291,,,2582,shopping,inst_00352,browsing
2058,2022-04-16 21:24:43,customer,CUST_000292,,,2584,shopping,inst_00353,browsing
2063,2022-04-16 13:50:29,customer,CUST_000293,,,2589,shopping,inst_00354,browsing
2066,2022-04-16 13:53:29,customer,CUST_000293,,,2592,shopping,inst_00354,browsing
2067,2022-04-16 13:56:29,customer,CUST_000293,,,2593,shopping,inst_00354,considering
2069,2022-04-16 14:05:29,customer,CUST_000293,,,2595,shopping,inst_00354,checkout
2073,2022-04-16 14:07:29,customer,CUST_000293,,,2600,shopping,inst_00354,purchased
2075,2022-04-16 16:12:25,customer,CUST_000294,,,2602,shopping,inst_00355,browsing
2078,2022-04-16 16:15:25,customer,CUST_000294,,,2605,shopping,inst_00355,browsing
2090,2022-04-17 08:35:34,customer,CUST_000122,,,2623,shopping,inst_00367,browsing
2092,2022-04-17 08:38:34,customer,CUST_000122,,,2625,shopping,inst_00367,browsing
2094,2022-04-17 08:51:05,customer,CUST_000122,,,2627,shopping,inst_00367,considering
2098,2022-04-17 16:21:47,customer,CUST_000134,,,2631,shopping,inst_00368,considering
2102,2022-04-17 10:02:15,customer,CUST_000139,,,2635,shopping,inst_00369,browsing
2104,2022-04-17 10:05:15,customer,CUST_000139,,,2637,shopping,inst_00369,browsing
2105,2022-04-17 10:08:15,customer,CUST_000139,,,2638,shopping,inst_00369,browsing
2108,2022-04-17 10:11:15,customer,CUST_000139,,,2641,shopping,inst_00369,browsing
2111,2022-04-17 10:14:15,customer,CUST_000139,,,2644,shopping,inst_00369,browsing
